cell_sig	resource_meta	LESS	MORE	net	n_total	period3
*/Minor/Free/*/Resident/*	Protection from corporal punishment	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Minor/Free/*/Resident/*	Right to a legal trial	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Minor/Free/*/Resident/*	Right to drink wine	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
*/Minor/Free/Native/Resident/*	Access to religious rites	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/*/*	Access to religious rites	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/*/*	Protection from enslavement	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/*/*	Right to bodily autonomy	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/*/*	Right to freedom of movement	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/*/*	Right to own property	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/*/*	Right to retain property	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/Resident/*	Access to the gymnasium	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/*/*/Resident/*	Right to retain property	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/*/Resident/*	Access to public honors	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/*/Resident/*	Right to drink wine	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/Native/Resident/*	Political power	0.0	3.0	3.0	3.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/Native/Resident/*	Access to the gymnasium	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/Native/Resident/*	Right to a dowry	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/Native/Resident/*	Right to bodily autonomy	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/*/Free/Native/Resident/*	Right to freedom of movement	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/Adult/*/*/*/*	Right to citizenship	2.0	0.0	-2.0	2.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/Adult/*/*/*/*	Access to public honors	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/Adult/*/*/Resident/Low	Right to bodily autonomy	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/Adult/Free/*/*/*	Right to bodily autonomy	2.0	0.0	-2.0	2.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/Adult/Free/*/*/*	Access to religious rites	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/Adult/Free/*/Resident/*	Right to bodily autonomy	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Female/Adult/Free/*/Resident/*	Right to inherit property	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/*/*/*/*	Access to religious rites	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/Free/Native/*/*	Protection from enslavement	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/Free/Native/Resident/*	Exemption from manual labor	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/Free/Native/Resident/*	Right to own property	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/*/Free/Native/Resident/High	Eligibility for public office	0.0	3.0	3.0	3.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/*/*/*/*	Political power	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/*/*/*/*	Right to bodily autonomy	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/*/*	Access to the gymnasium	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/*/*	Protection from enslavement	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/*/*	Right to retain own earnings	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Political power	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Protection from corporal punishment	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Right to a legal trial	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Right to burial	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Right to freedom of movement	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/*	Right to reside in the city	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/*/Resident/Middle	Right to retain own earnings	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Foreign/*/*	Protection from enslavement	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Foreign/Resident/*	Right to vote in the Ekklesia	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Mixed/*/*	Political power	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Mixed/*/*	Right to inherit property	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Mixed/*/*	Right to vote in the Ekklesia	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/*/*	Protection from capital punishment	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/*/*	Right to bodily autonomy	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/*/High	Right to bodily autonomy	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Non resident/*	Right to military protection	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Eligibility for public office	1.0	5.0	4.0	6.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Access to religious rites	2.0	1.0	-1.0	3.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Political power	0.0	3.0	3.0	3.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to a legal trial	0.0	3.0	3.0	3.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to vote in the Ekklesia	0.0	3.0	3.0	3.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Access to the gymnasium	0.0	2.0	2.0	2.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Exemption from compulsory public financing	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Exemption from manual labor	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Protection from corporal punishment	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Protection from enslavement	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to bear arms	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to citizenship	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to own land	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to remuneration for office	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/*	Right to retain property	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Right to retain property	2.0	0.0	-2.0	2.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Access to public honors	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Eligibility for public office	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Exemption from compulsory public financing	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Exemption from manual labor	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Political power	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Protection from arbitrary banishment	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/High	Right to citizenship	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/Middle	Access to public honors	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Adult/Free/Native/Resident/Middle	Protection from legal prosecution	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Elder/Free/Native/Resident/*	Right to retain property	0.0	1.0	1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Minor/Free/Native/Resident/*	Protection from corporal punishment	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Minor/Free/Native/Resident/*	Right to bodily autonomy	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
Male/Minor/Free/Native/Resident/*	Right to free speech	1.0	0.0	-1.0	1.0	P3: Hellenistic & Roman (165 BCE – 205 CE)
